KO_code	Compound_codes
CTn5-Orf34_(EC:3.6.3.-)	
K00773	
AI875089	
K01299	
K00868	C00250,C00250,C00314,C00314,C00534,C00647
K10439	
K11430	
AW413946	
K10213	C00212,C00212,C00387,C00294,C00475,C00475
RPN1	
AI463719	
K13292	
K01912	C07086,C07086
K01910	
LacI_family_protein	
K01915	C00025,C00014,C00025,C00014,C00014,C00025,C00014,C00025
B830014K08Ri	
A730011L11	
Tn154c-like	
OK/SW-cl.23	
RIKEN_cDNA_C030017K20_gene	
K00179	
K05934	C06406,C06406,C11539,C11539
K05936	C06407,C06407,C11540,C11540
tripartite_motif-containing_65	
K00176	C00026,C00011,C00091,C00091,C00011
K00175	C00026,C00011,C00091,C00091,C00011
K00174	C00026,C00011,C00091,C00091,C00011
K07175	
K07173	C03539,C03539
K00375	
K00196	C00011,C00011,C00237,C16396,C16396
K01193	C00089,C00089,C00492,C01613,C16688
subunit_B	
K00198	C00011,C00011,C00237,C16396,C16396
K01356	
predicted_gene_8765	
various_bacterial_and_amitochondriate_protist_(EC:4.1.2.13)	
RNDEu-2	
D11Ertd759e	
K15555	
K15554	
K15553	
Ca15	
K01820	C00312,C12213,C12213
AL024095	
K04079	
K04077	
K04074	
K04075	
K04072	C00084,C00084,C00084,C00084,C00084,C00084,C00226,C00469,C00469,C00469,C00469,C01412,C05576,C05577,C06611,C06613,C06611,C06612,C16348,C06612,C14089,C14089,C14089,C02909,C02909,C02909
CCPII	
K00995	C00269,C00269
K00997	C03688,C00010
K00991	C11434,C11435,C11434
K02933	
K02936	
protein_tyrosine_phosphatase	
K14207	
K04523	
K01006	C00022,C00022,C00022,C00022,C00022
21115	
K01008	C01528,C01528
family_G_(with_RhoGef_domain)_member_1	
K14441	
K02304	C05778,C05778,C00748,C02463,C02463,C02463
K02113	
K02112	
K02111	
K00703	C00498,C00718,C00498
K02117	
K02440	
K02115	
K02114	
K02119	
K02118	
K03465	C00365,C00143
K03466	
K01649	C00141,C00024,C02504,C02504,C00141,C00141
K12845	
K01646	C00158,C00036
EG241989	
K01644	C00158,C00036
K03860	G10610,C01194,C01194
K02027	
K02026	
K02025	
K06950	
K03519	C00011,C00011,C00237,C16396,C16396
K02020	
K03515	
K03517	C05840,C00111,C05840
K02032	
K02029	
K02028	
tgat	
receptor_55	
phosphodiesterase_9A_(EC:3.1.4.35)	
K09758	C00049,C00041,C00049,C00606
K09759	C00049,C00049
AA545208	
SHIP	
K06062	
K06408	
K12992	
K03088	
K03086	
K08974	
ST6_(alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide_alpha-2,6-sialyltransferase_1_(EC:2.4.99.3)	
member_10	
21428	
paraoxonase_1_(EC:3.1.1.2_3.1.8.1_3.1.1.81)	
K03648	
MYND-type_containing_8	
Gm6519	
Ethanolamine_specific	
K13918	
K09936	
K06217	
K06213	
6330410H20Ri	
regulatory_subunit_9B	
ASP-I2	
K10380	
K06969	
K10591	
RIKEN_cDNA_6430573F11_gene	
K01869	C00123
K07502	
K08998	
K11426	
Gje1	
K10773	
K11358	C00049,C00049,C00025,C00036,C00036,C00049,C00049,C00026,C00036,C00026,C00049,C00166,C00166,C00079,C00079,C00079,C00166,C00166,C00082,C00082,C00082,C00082,C00082,C00082,C00082,C01179,C01179,C00097,C00957,C00506,C00606,C05527,C05947,C05946
TAPP2C	
K07166	
B230382K22Ri	
K00691	C00208,C00208
K00694	C00029,C00029
subfamily_IA_(EC:3.1.3.-)	
K03595	
AL024370	
K08501	
9430096J02Ri	
K14326	
C230087D24	
K00525	C00008,C00008,C00342,C00015,C00035,C00035,C00112,C00342,C00112
K00527	C00002,C00002,C00044,C00044,C00342,C00063,C00063,C00342,C00342
K01839	C00620,C00620,C00672
K01838	C00663
K15524	
ribosomal_protein_S12	
K00528	
K04069	
K04068	
K07042	
K04066	
K04061	
Bge	
K00798	C06505,C06505,C05774
Ube1l	
lfactory_receptor_642	
K08217	
K15182	
K07048	
K15634	C00631,C00631,C00631,C00197,C00631,C00631,C00631,C00631
K15633	C00631,C00631,C00631,C00197,C00631,C00631,C00631,C00631
K01733	C01102,C00188,C01102,C01102,C06055
mKIAA1769	
A230091C01	
K14857	
Gc-gap	
K01012	C01909,C00120
K01011	C00320,C00320,C00094,C00957,C00022
zinc_finger_and_SCAN_domain_containing_4D	
zinc_finger_and_SCAN_domain_containing_4E	
K00831	C01005,C03232,C01005,C01005,C03232,C01005,C06055,C06054
AI413310	
Gm878	
K01126	C00670,C01233
integrin	
K08322	
K08323	
K01129	C00286
K15986	
K15987	
Aat2	
K02478	
AI256769	
FYVE_domain_containing_28	
K01653	C00022,C00022,C00068,C00068,C00022,C00068,C00022,C00068,C00022,C00022,C00022,C00022,C06010,C06010,C00022,C00022,C05125,C00109,C00022,C00022,C00109,C00109,C00109,C00109
K12850	
ankyrin_repeat_domain_53	
K01657	C00251,C00251,C00251,C00251,C00251,C00251,C00251,C00251
K02870	
K02871	
K02879	
AW495861	
K02050	
K02051	
K02056	
K02057	
BDMR	
K03500	
K03892	
K09748	
K06023	
mKIAA1389	
K09747	
K06024	
NaN	
K03470	
Arhgap7	
C230052J16Ri	
RIKEN_cDNA_4930433I11_gene	
K12507	
K03091	
K03092	
predicted_gene_711	
K03258	
Hmgpi	
K12188	
OTTMUSG00000020804	
K03652	
K03650	
K03657	
K03655	
K03654	
ZYG	
K11749	
K13921	C00479
K13922	C00479
cytochrome_P450	
K06200	
K06207	
K06209	C00251,C00254,C00251,C00251
K04844	
hnRNP-L	
K11636	
K11635	
K07979	
K06971	
K06973	
K06972	
K07082	
K00759	C00020,C00147,C00242,C00242,C04677
K00752	
K07088	
K07089	
K00756	C00214,C00178,C00299,C00299,C00380,C00475,C00526,C00526
K07576	
K07574	
SCNEA	
K11189	
K06378	
K09817	
K09816	
K09815	
K06373	
K09811	
K11367	
K11360	
C630001G20Ri	
5430411K18Ri	
K01938	C00101,C00101,C00058,C00101,C00234,C00058,C00101,C00101,C00058
K01939	C00130,C00049,C03794
LAPTM4beta	
AI846872	
lfactory_receptor_123	
RHO7	
K07793	
K00359	
K07150	
K00688	C00369,C00369,C00369
K07406	C05402,C00492,C05401,C01235,C05400,C05399,C01613,C06126,C06037,C05404,G00093
K00680	C05338,C07118,C07118,C07118,C06715,C06715,C11948,C00093,C00040,C16273,C16273
K07404	C01236,C01236,C01236,C01236,C01236
Ha	
K07402	
AW549267	
K11184	
K05833	
K05832	
K05837	
K04769	
K01808	C00117,C00117,C00117,C00117,C00117,C00117,C00117,C02962,C02962
K01809	C00275,C00275,C00275,C00275
K15533	
K15532	
K00537	
K01803	C00118,C00118,C00111,C00118,C00111,C00118,C00118,C00118,C00118
K01804	C00259,C00259
HAC1	
K01243	C00021,C00021,C00021,C00170,C03089
large_subunit_(EC:2.3.1.54_4.2.1.30)	
Srfcp	
K15199	
L26	
K00226	C00337,C00295
K01338	
MOR223-7P	
K02687	
predicted_pseudogene_6921	
21136	
K00824	C00133,C00133,C02265,C00515,C00515,C00739,C05947,C05946
K00826	C00123,C00123,C00123,C00233,C00123,C00233,C00123,C00183,C00141,C00183,C00183,C00141,C00183,C00141,C00183,C00407,C00671,C00407,C00671,C00407,C00671,C00407
K00821	C01250,C01250,C00437,C01250,C01250,C04421,C04462,C04421,C04462
K00820	C00064,C00085,C00085
K00823	C00099,C00099,C00222,C00334,C00334,C00232
Plxa4	
HUNK1	
Ccnb1-rs13	
K01488	C00212,C00212,C00559,C00559
K01486	C00147,C00262
K01487	C00242,C00385
K01480	C00179,C00179
K14480	
schlafen_9	
K01464	C00429,C00429,C00429,C00429,C00906,C00906,C16630
K01465	C00337,C00337
K01462	
K01468	C03680,C03680
K02863	
K02860	
K02867	
K02864	
A230083H22Ri	
K02040	
EG214321	
K02049	
K01933	C04640,C04640,C04640
CCHC_domain_containing_9	
Mass1	
K03316	
K03317	
Nalp-epsilon	
Glc_family_(TC_4.A.1)/PTS_system_IIC_component	
K03312	
K03310	
K03311	
K15303	C19589,C19589,C19591,C19592
predicted_gene_7903	
K17103	C00065,C00269,C02737
K03797	
K03798	
K13280	
K03402	
K14715	
K03406	
K03407	
predicted_gene_8672	
predicted_gene_8674	
AU022508	
Gm6725	
wipi1	
F830010I22Ri	
K02316	
K06166	C20396
K06167	C20440
K06165	C20396
solute_carrier_family_26_(sulfate_transporter)	
K06168	
laminin	
K01686	C00514,C00514
AI647528	
K02400	
tartrate/fumarate_subfamily	
C86550	
K11755	C02739,C02739,C02739,C02739,C02741,C02741,C02741,C02741
K11753	C00061,C00016,C00255,C00255
K11752	C01268,C01268,C01304,C01304
tRNA_splicing_endonuclease_2_homolog_(S._cerevisiae)_(EC:3.1.27.9)	
K07407	C05402,C00492,C05401,C01235,C05400,C05399,C01613,C06126,C06037,C05404,G00093
K01681	C00311,C00158,C00158,C00158,C00158,C00417,C00417,C00417,C00158,C00158,C00158,C00417,C00417,C00311,C00311,C00311,C00311,C00417
B230378I17	
AV003995	
K11991	
K09797	
phosphoinositide-3-kinase	
K01448	
K07095	
K07098	
K07560	
Heab	
K07567	
K07566	
K07568	
DRP1	
K09861	
K06306	
K11175	C03838,C00234,C00101,C03838,C03838,C00445,C00101
K01929	C05892,C00993,C05892,C04877,C04877,C00993
K01928	C00680,C00692
K01923	C04751,C04751,C04751
K01921	C00133,C00133,C00133
K01926	
K01925	C00217,C01212,C01212,C01212
K01924	C01050,C01050,C01212
predicted_gene_9125	
somatic	
MU	
K06946	
K06940	
K06941	
K06410	
K06411	
6530401O14Ri	
AI987692	
K06949	
K07141	
Glc_family_(TC_4.A.1.2.6)/PTS_system_beta-glucoside-specific_IIC_component	
Mdr1	
PRL-1	
K09133	
K01817	C04302,C04302,C04302,C04302
K01815	C04053
K01814	C04896,C04896,C04896,C04896
K01813	C00507
K01812	C00191,C00905,C00333,C00333
K01811	
K01810	C00668,C00668,C00668,C00668,C00668,C00668,C00668,C00668,C00668,C05345,C00668,C00668,C00668,C01172,C05345,C01172,C01172
K01818	C01019
K04045	
K04043	
K04041	C00354,C00354,C00085,C00354,C00354,C05378,C05378,C05378,C05345,C05345,C05345,C05378
TIM10A	
K00783	
K00784	
K00788	C04327,C04752,C04327,C04752
K00033	C00345,C00006,C00345,C00345,C00345,C00345
K01258	
K00532	C00080
K01255	C01419,C01419,C05729
K01254	C00909,C02165
9830104F22Ri	
light_chain_6	
K01805	C00267,C00267,C00181,C00181
K00812	C00049,C00049,C00025,C00036,C00036,C00049,C00049,C00026,C00036,C00026,C00049,C00166,C00166,C00079,C00079,C00079,C00166,C00166,C00082,C00082,C00082,C00082,C00082,C00082,C00082,C01179,C01179,C00097,C00957,C00506,C00606,C05527,C05947,C05946
K00817	C00166,C00166,C00079,C00079,C00079,C00166,C00166,C00082,C00082,C00082,C00082,C00082,C00082,C00082,C01179,C01179,C01100,C01267,C01100,C01267
lfactory_receptor_1341	
predicted_gene_6866	
K08300	
K08303	
AI462103	
K08309	
K14475	
K05795	
K05792	
K01493	C00239,C00365
K01491	C00143,C00445,C00445,C00143,C00445,C00445,C00234,C00234,C00445,C00234
K05799	
K01494	C00063,C00458,C00458
K02419	
CobD/CbiB_family_(EC:4.1.1.81)	
K02410	
K02411	
K02416	
K02417	
K02415	
E130119J17Ri	
K01470	C00791
K02781	C00794
K02899	
K02897	
cyte_specific_homeobox_6	
catalytic_subunit_(EC:1.2.99.2)	
Sgf29	
K05570	
K05571	
K02078	
K01788	C04257
K02526	
H2A.Bbd4	
K03308	
K03307	
K03306	
K03300	
K02528	
K02529	
IL-12RB2	
selenoprotein_O	
Cd11a	
K03783	C00212,C00212,C00294,C00294,C00330,C00330,C00387,C00387,C03150,C05841,C01762,C01762,C01762,C00526,C00526,C00147,C00559,C05512,C00262
cyclic_nucleotide_gated_channel_beta_1	
K03785	C00944,C00944,C00944,C00944
K03784	C00212,C00212,C00294,C00294,C00330,C00330,C00387,C00387,C03150,C05841,C01762,C01762,C01762,C00526,C00526,C00147,C00559,C05512,C00262
K03789	
K03410	
K03413	
K06173	
K03231	
K06178	
K06223	
K13542	C01024,C01024,C01024,C01051,C01051,C01051
Znf786	
K12898	
K17600	
K12410	
serine-rich	
predicted_pseudogene_5073	
AMPKg3S	
AW048635	
Yac-2	
K03545	
K12527	
BC018347	
K02835	
Pmca3	
predicted_gene_14147	
AW047994	
K13038	C04352,C04352,C03492,C00097,C03492,C03492,C00097,C03492
predicted_gene_14149	
K10440	
K02839	
Tbx8	
K07220	
NME/NM23_family_member_9	
K06310	
related_sequence	
K10709	
K10708	
K10704	
K11145	
E3_ubiquitin_protein_ligase	
K00335	
K00334	
K00336	
K06404	
K07138	
K07139	
K06400	
K06403	
AI429076	
K06409	
K07137	
K09123	
K09121	
K01866	C00082
K01867	C00078
K05813	
K07455	
K05810	
K05816	
K05815	
K05814	
K04030	
K04031	
Olfr406-ps	
K07047	
K07045	
K00029	C00149,C00149,C00149,C00149,C00149,C00149,C00149
K07043	
MICAL-1	
K00797	C01137,C00134,C01137,C00134,C00170,C00315,C01137,C00315,C01137,C00750,C00315,C00315,C01672
K00027	C00149,C00149,C00149,C00149,C00149
K00794	C04732,C15556,C15556,C04732
K00791	C00235,C00066,C00235,C00235
K00790	C00043,C00043,C04631
K01262	
K02338	C00131,C00039,C00286,C00286,C00458,C00458,C00459,C00459
K01265	
K01266	
AI664000	
NADP+_dependent_oxidoreductase_domain_containing_1	
K03833	
K01415	
Eso3	
K04780	
K01790	C11907,C11907,C11907,C11907
C80587	
K00243	
AW215793	
K02669	
K04763	
4833436O05	
K02663	
K02662	
mKIAA1102	
K00806	C00448,C00448
K00800	C03175,C01269,C03175,C03175
Arfgef3	
K14394	C00061
K02409	
K02408	
Rhox2	
CD107a	
K01689	C00631,C00074,C00631,C00631,C00631,C00631,C00631
K02401	
K01687	C04039,C04272,C04272,C04272,C04272,C04272,C06007,C06007,C06007,C06007,C06007
K01684	C00880,C00880
K01685	C00817,C00204
K02405	
K02407	
K05366	
K02798	C00392
K01442	C05122,C05122,C05466,C05465,C01921,C01921
K01443	C00357,C00352
K02791	C00208
K01449	
K02795	C00159,C00159,C00159
CNRasGEF	
K03723	
K13049	
K02888	
BC008111	
K02884	
K02886	
K02881	
K13730	
K04564	
K04567	C00047
K04562	
K05568	
K05567	
K05566	
Gm1496	
K02242	
K10194	
K02538	
K02081	
K02083	C00499,C00499
vomeronasal_1_receptor_218	
K03930	
K03205	
K03752	
K03753	
K03750	
Spc98p	
K02337	C00131,C00039,C00286,C00286,C00458,C00458,C00459,C00459
K02335	C00131,C00039,C00286,C00286,C00458,C00458,C00459,C00459
K06147	
K16899	
K16898	
and_HSP90-like_ATPase./Response_regulator_receiver_domain.	
K03686	
K03687	
Kpc1	
AU019385	
AW493400	
Dbc1	
K07301	
K03111	
K13953	C00226,C00469,C00469,C00469,C00469,C00473,C00473,C05576,C05577,C06611,C06613,C06611,C06612,C16348,C06612,C14089,C14089,C14089,C02909,C02909,C02909,C06899,C07645,C16586,C16595
K13954	C00226,C00469,C00469,C00469,C00469,C05576,C05577,C06611,C06613,C06611,C06612,C16348,C06612,C14089,C14089,C14089,C02909,C02909,C02909
K03110	
K06390	
K16651	C00188
K10559	
Gm333	
PEO	
5730590A01Ri	
K06890	
K06896	
K07238	
ALAS-N	
K09684	
HSA242976	
C80932	
Fam75d1b	
K00656	C00058,C00024,C00022,C00022,C00109
K00655	C00681,C00040,C00040,C00681,C00416
K00651	C00263,C00263,C01118,C00263,C00263
AI173004	
Dlb-1	
K06438	
K10823	
K07126	
cytoplasmic_polyadenylated_homeobox	
RBMS4	
K01872	C00041
K01875	C00065,C00065
K01874	C00073,C05335
K01876	C00049
K01879	C00037
K01878	C00037
CKII	
K04024	
K04029	
K00018	C00160,C00048,C00160,C00258,C00258,C00168,C00168,C00258,C00258,C00168
Znfd	
K07056	
K07050	
K07053	
K07052	
K00010	C00137,C00137,C00137,C00137,C00137,C19891,C19891
Qscn6l1	
K00013	C00860,C01929,C01929,C01929,C00860,C00860,C00860
K00014	C00493,C02637,C00493,C02637
K07058	
K00016	C00186,C00186,C00022,C00186,C00186,C05984,C00957
NS5	
Ahd4	
K00278	C00049,C00036,C00049,C00049
Slap	
K04794	
Im	
K01305	
K02650	
K02653	
K02654	
K00878	C04294,C04294
K00873	C00074,C00002,C00074,C00002,C00074,C00008,C00022,C00022,C00074,C00074,C00044,C00035,C00131,C00131,C00361,C00361,C00074,C00074,C00022
K00876	C00475,C00055,C00475,C00055,C00475,C00055,C00475,C00055,C00299,C00105,C00299,C00105,C00299,C00105,C00299,C00105,C00475,C00055,C00299,C00105,C00299,C00105,C00475,C00055,C00475,C00055,C00299,C00105,C00299,C00105,C00299,C00105,C00475,C00055,C00475,C00055,C16633
K04487	C15811,C00097
K04486	C01100,C01100,C01100,C01100
K04485	
K14652	C00044,C00044,C00199,C00199
K04488	
K01273	
K01271	
K05772	
K05773	
BC055310	
K01698	C00430,C00430,C00430
K01695	C00463,C00463,C00463,C03506,C03506,C03506,C03506,C00065,C03506,C03506,C00065,C03506,C03506
GSTM7-7	
K01696	C00463,C00463,C00463,C03506,C03506,C03506,C03506,C00065,C03506,C03506,C00065,C03506,C03506
K01693	C04666,C01267,C04666,C04666
IA_subfamily_(EC:3.1.3.-)	
lfactory_receptor_1361	
K01056	
epsilon_subunit_family_(EC:2.7.7.7)	
K05515	
K02500	C04916,C04916,C04916,C04916
K02501	C04916,C04916,C04916,C04916
K02502	C02739,C00119,C02739,C00119
K02503	
rnithine_decarboxylase	
5-hydroxytryptamine_(serotonin)_receptor_5A	
K00450	C00628,C00628,C00628
K12941	
K13419	
K12942	
K02434	C02282,C02282,C03402
K03439	
K02437	C00037,C00037,C00037
K03929	
K02431	
K02433	C02282,C02282,C03402
K03925	
K03924	
K03431	C00352,C06156
protein_tyrosine_kinase_7_(EC:2.7.10.1)	
K03437	
D10S102	
K17n	
K03210	
K03217	
K03740	
K03215	
K03742	
K13890	
AI593217	
eratin_associated_protein_24-1	
K02348	
K06158	
K06153	C04574
K02343	C00131,C00039,C00286,C00286,C00458,C00458,C00459,C00459
K02340	C00131,C00039,C00286,C00286,C00458,C00458,C00459,C00459
K02341	C00131,C00039,C00286,C00286,C00458,C00458,C00459,C00459
K02346	
K06156	
K06897	
K03696	
K03695	
K17624	
K03699	
K03324	
K03321	
K03320	
Gm434	
protease	
3_beta-_and_steroid_delta-isomerase_5	
K08818	
K03491	
ubiquilin_3	
K07335	
K03101	
K03100	
K11534	
K04759	
D16Ium10	
latent_transforming_growth_factor_beta_binding_protein_2	
PGR17	
Superfamily_1_UvrD-family_(EC:3.6.1.-)	
K13288	
K06881	
phenylalanyl-tRNA_synthetase_2	
K00262	C00025,C00025,C00025,C00025,C00026
AA409679	
K06889	
K06888	
K10947	
K09697	
K09696	
K09691	
Znf346	
K09692	
type_XI	
PLZF	
A830025P08Ri	
K07443	
K00648	C00024,C00229,C03939,C00229,C00024,C01209,C03939,C03939,C01209,C01209,C03939
K07112	
K00645	C00083,C01209,C00083
AU019353	
K00640	C00065,C00065,C00979,C00065,C00065,C00065
K00314	C00213,C00037
K10547	
K10546	
K10545	
K11833	
K10542	
K10541	
K10540	
K10549	
K10548	
sea_urchin)	
and_HSP90-like_ATPase./HAMP_domain.	
ARSA1	
K01845	C03741,C00430,C00430
MHP2	
K00005	C00116,C00184
K00003	C00263,C00263,C00263,C00263,C00263,C00263,C00441,C00263,C00263,C00263,C00263,C00263,C00263,C00441
K04019	C00189
K00001	C00226,C00469,C00469,C00469,C00469,C00473,C00473,C05576,C05577,C06611,C06613,C06611,C06612,C16348,C06612,C14089,C14089,C14089,C02909,C02909,C02909,C06899,C07645,C16586,C16595
K00009	C00644
K00008	C00794,C00794
K07062	
K02469	
K07068	
K01961	C00024,C00024,C00024,C00024,C00288,C00024,C00024,C00024,C00024,C06250,C04419,C00024,C00024
ARIP2	
Ntph	
K03631	
K03630	
K08483	
2310001G17Ri	
K00261	C00025,C00025,C00025,C00025,C00025,C00026,C00025,C00025,C00025,C00025,C00026
K00266	C00064,C00026,C00064,C00026,C00025,C00025,C00026,C00064,C00026,C00025,C00025,C00064,C00025,C00025,C00025,C00025,C00026
CTRP2	
chorismate_mutase/prephenate_dehydratase_(EC:4.2.1.51_5.4.99.5)	
K01998	
K01999	
K01992	
K01993	
K01990	
BC049812	
K01996	
K01997	
K01995	
Major_Facilitator_Superfamily_(MFS)	
K01515	C00301
AI426106	
adenylate_cyclase_7_(EC:4.6.1.1)	
6720466O15Ri	
K00863	C00184,C00184,C00184,C00184,C00184
K00865	C00258,C00258,C00258,C00197,C00258
K00864	C00116,C00093
K01192	
K02315	
K01190	C05796,C00243,C00243,C01290,C01290
K01191	
K01195	C03033,C03033,C03033,C05787,G13040,G13040,C04900,C11376
K01198	C02352,C02352,C02352
K01206	
K01209	C02474,C02474
cytoplasmic_4	
DC-STAMP	
eukaryotic_type_(EC:1.1.1.42)	
R75380	
K01421	
K00919	C11435,C11436,C11435
K01424	C00152,C00152,C00152,C00152
predicted_gene_6833	
K02647	
small_nuclear_RNA_activating_complex	
AI551257	
K03596	
K02519	
HSA011916	
villin_1	
K02510	C06201,C00232,C00022
K01734	C00111
K01735	C04691,C04691,C04691,C04691
dachsous_2_(Drosophila)	
AW550279	
3110010F15Ri	
PpiC-type_(EC:5.2.1.8)	
K02422	
K05341	C00089
K02420	
K05349	C00185,C00185,C00844,C00844,C00760,C00760,C08325,C01798,C05839,C05839,C05143,C08334,C01594
K02428	C00044,C00075,C00105,C00081,C00286,C00460,C00460,C00700,C01345
AW047536	
K03778	C00256
K02358	
K02355	
K02357	
K02356	
Glc_family_(TC_4.A.1.1.11)/PTS_system_maltose-specific_IIC_component	
MBOAT_family	
MAP-4	
OTTMUSG00000006163	
K07321	
K03177	
EG-VEGRF2	
AW123212	
K01870	C00407
Fhd6	
AI415009	
K13889	
K12573	
dopey_family_member_2	
A630040M18	
6330406J24Ri	
ATPase_PilB	
Gm354	
PGF	
PLCepsilon	
SDCCAG31	
K16458	
K06180	
K06182	
K06183	
K11717	C05688,C05688,C05689
K06187	
K06630	
K06857	
K07584	
A530078N03Ri	
K10441	
K05989	
K03617	
K11135	
K07107	
K07106	C00357
K07105	
K07456	
AIC2B	
AI385560	
K00676	
K10536	C00179,C00179
K10537	
K10539	
shaker-related_subfamily	
K02444	
K10190	
K10192	
K10193	
member_3	
member_2	
hook_homolog_2_(Drosophila)	
nucleotide_binding_protein-like	
K03615	
lfactory_receptor_599	
K01854	
A830042E19Ri	
K00077	C00522,C00966,C00522
K00074	C01144,C01144,C00332,C01144,C14145,C14145,C14145,C14145
K00075	C04631,C04631,C04631,C04631,C04631,C04631
K07079	
K02563	C05897,C00043,C04851,C04851
NYD-sp10	
AI451697	
Nfkbi	
K10733	
L	
AI428510	
Opal1	
R74628	
AU022044	
K00297	C00143,C00143,C00440,C00143,C00143,C00143,C00440,C00143
HNRPK	
K01989	
K01988	G00092,G00092
mKIAA1890	
AA408751	
predicted_gene_12185	
K00854	C00310,C00310
K00850	C01097,C01097,C01097,C01097,C01097,C01097,C01097,C01097,C05345,C05345,C05345,C05345,C05345,C05345,C05345,C05345
K00852	C00121,C01801
K00853	C00309,C00199,C00508,C01101
K00858	C00003,C00003
K00859	C00882,C00882
AI182499	
K01643	C00158,C00036
LytTR_family	
K01182	C00089,C00252,C00721,C00267
K01187	C00208,C00089,C00089,C00089
K04354	
TRB-2	
AA407306	
XRG1	
K01647	C00036,C00024,C00158,C00024,C00036,C00036,C00024,C00158,C00158,C00036,C00036
DSD-1-PG	
K15235	
K02746	C01132
K02744	C01132,C02262
K02745	C01132
RP4-669K10.4	
K01439	C04421,C04421,C04421,C04421
K01438	C00437,C00437,C00437,C00437,C00437,C15532
K00925	C00033,C00033,C00033,C00033,C00227,C00033,C00033,C00163
K00926	C00169,C00014,C00169,C00014,C00169
K00927	C00197,C00197,C00236,C00197,C00197,C00197,C00197
K00928	C00049,C00049,C00049,C00049,C00049,C00049,C00049,C00049
K00929	C00246,C02527
K09228	
predicted_gene_806	
zinc_finger_protein_945	
K02986	
K15342	
K02988	
K03581	
Agxt2l2	
K03584	
TLC_domain_containing_2	
K03589	
K03588	
K05247	
K02564	C00352
K16905	
K16907	
K16906	
C76600	
K02188	C16243,C16243
K03768	
RORgamma	
K03763	C00131,C00039,C00286,C00286,C00458,C00458,C00459,C00459
K09457	C15996,C16675
C76222	
mFLJ00237	
K07090	
K03340	C03871,C00680,C00680,C03871
K03345	
K10395	
Ackr1	
K03169	
K09988	
Ysg2	
defensin	
secretoglobin	
6330591G05Ri	
OTTMUSG00000031875	
alpha	
AA553313	
predicted_gene_5134	
GA_x5J8B7U07Q4-325-757	
integrator_complex_subunit_7	
K06845	
K01118	
K00666	
K00661	
predicted_gene_5591	
K06997	
K07464	
K07460	
K07461	
K07462	
K06998	
K07667	
K06442	
IRAK	
heme_binding_protein_2	
K07483	
K10670	
MAS-related_GPR	
AP105A	
HAD_superfamily	
K00067	C00688,C00688,C03319,C03319
J1	
K07001	
K07007	
Ump	
AA536924	
lfactory_receptor_763	
K15139	
folylpolyglutamyl_synthetase_(EC:6.3.2.17)	
