KO_code	Transcripts
cytochrome_b556_subunit	1395.0
inducible_(EC:6.1.1.6)	347.0
K08351	205.0
K03468	182.0
K03469	211.0
K02446	249.0
K02441	214.0
K02440	625.0
LYSR-type	142.0
K03466	320.0
K01649	181.0
constitutive_(EC:6.1.1.6)	388.0
K01643	152.0
K01647	631.0
DUF484_family	302.0
K02598	172.0
K02027	104.0
K02025	113.0
K02024	504.0
predicted_transporter_subunit:_membrane_component_of_ABC_superfamily	247.0
K02020	212.0
K02841	274.0
K03517	114.0
K02844	334.0
K02847	68.0
K02846	207.0
K03885	220.0
K06039	998.0
DUF853_family_with_NTPase_fold	244.0
phenylalanine_repressible_(EC:2.5.1.54)	536.0
citrate-ACP_transferase_(alpha)_subunit_(EC:2.8.3.10_4.1.3.6)	190.0
K03310	246.0
membrane_anchor_subunit_(EC:1.1.5.3)	391.0
K12994	40.0
K12995	209.0
K12516	29.0
electron_source_for_NapAB	616.0
K06916	221.0
NAD(P)H-dependent_(EC:1.2.1.3)	68.0
K03642	313.0
global_regulator_of_anaerobic_growth	948.0
K03648	156.0
K03649	452.0
aerobic_Class_I_(EC:4.2.1.2)	532.0
ARAC-type	158.0
PLP-binding_(EC:4.1.1.19)	449.0
GTPase	340.0
K07184	273.0
K06214	217.0
K06211	306.0
K06212	2456.0
K09933	931.0
K07345	167.0
aspartate_ABC_transporter_permease_subunit	184.0
K07347	359.0
K06219	314.0
K11645	635.0
low_affinity_GNT_1_system	455.0
in_two-component_regulatory_system_with_UvrY	199.0
K00748	240.0
K08994	134.0
COG1238_family	385.0
K05810	182.0
K08993	263.0
K09800	463.0
K16346	340.0
K16345	220.0
K09807	969.0
K09808	428.0
PLP-binding_(EC:4.1.1.20)	161.0
small_subunit_(EC:1.12.99.6)	4229.0
uptake_of_chitosugars	282.0
K05921	76.0
K07160	392.0
K00344	533.0
beta_subunit_(EC:1.6.1.2)	1002.0
K02454	100.0
K05820	409.0
K03459	160.0
K00526	387.0
K00527	1251.0
K01839	1173.0
K01838	91.0
K15524	94.0
K01835	845.0
K01834	1005.0
K04069	762.0
K04064	893.0
K04066	82.0
K10002	198.0
K02511	162.0
K10000	339.0
K10001	432.0
K09023	114.0
K09925	0.0
K08218	360.0
K08219	509.0
K02906	3945.0
K15633	962.0
K02688	81.0
K01011	677.0
K00835	362.0
chain_G_(EC:1.6.5.3)	1977.0
K04335	114.0
K11738	166.0
K08322	151.0
K01129	173.0
K08325	1618.0
K02477	352.0
K01659	119.0
K01652	992.0
K02874	6654.0
K02876	7700.0
K02871	3380.0
K02878	4970.0
K02879	3403.0
K02056	974.0
K02057	1309.0
K02054	208.0
K02055	241.0
cell_division_and_growth_function	443.0
K03502	200.0
K02058	1886.0
K03893	135.0
K06871	167.0
K16326	102.0
K09747	713.0
tRNA_processing_enzyme	133.0
K03476	437.0
K03475	700.0
K03474	377.0
K03473	305.0
K03472	560.0
K03470	211.0
K03527	199.0
K03092	543.0
K02302	180.0
K02300	328.0
K02301	319.0
ATP-binding_component	86.0
cytochrome_c-type_subunit	102.0
K03651	1229.0
K03650	265.0
K03657	204.0
K03654	356.0
K03658	369.0
K11749	526.0
K11747	230.0
K11744	142.0
also_charges_selenocysteinyl-tRNA_with_serine_(EC:6.1.1.11)	1558.0
K11742	172.0
K11743	187.0
K11741	365.0
Fe-S_center_for_redox-sensing	228.0
membrane_anchor_subunit	4296.0
K13926	267.0
K06200	359.0
K06207	1425.0
K06206	927.0
K06205	519.0
K04844	314.0
membrane_anchor	260.0
K00759	358.0
K07085	453.0
K07088	109.0
K00757	2343.0
K07574	989.0
alpha_subunit_(EC:2.5.1.9)	372.0
K09817	373.0
K09816	252.0
K09815	126.0
cobalamine-stimulated	300.0
K09812	404.0
K09811	391.0
K10763	506.0
K01937	782.0
K01169	304.0
AraC_family	1444.0
K00358	97.0
K00688	2836.0
K07156	397.0
K07406	5569.0
K07404	366.0
K00684	247.0
subunit_A_(EC:5.99.1.-)	389.0
K05835	685.0
K01808	84.0
subunit_b_(EC:3.6.3.14)	2687.0
K00537	170.0
K15539	710.0
K01803	1853.0
K01804	1010.0
K01805	382.0
space-maker_hydrolase	875.0
UPF0118_family	403.0
K01246	354.0
K01247	209.0
K01241	497.0
K14260	2015.0
K14261	303.0
K10011	131.0
K00228	195.0
K01338	1500.0
K02682	102.0
K01069	234.0
K01791	180.0
K01061	548.0
K01066	280.0
K15460	187.0
K00821	183.0
K00820	1208.0
K00823	51.0
K05499	284.0
K01488	356.0
K01485	253.0
K01487	1111.0
K01480	294.0
K01665	190.0
K01667	418.0
heme_b-containing_(EC:1.11.1.6)	1360.0
UPF0324_family	954.0
K02467	298.0
K02466	227.0
K02464	178.0
K01466	315.0
K01464	758.0
K01462	1409.0
K01460	500.0
serine_protein_kinase_required_for_persister_formation	107.0
K02860	2768.0
K09251	204.0
chain_B_(EC:1.6.5.3)	953.0
K02041	104.0
K02040	0.0
K05541	200.0
K05540	1180.0
subunit_1_(EC:2.7.7.4)	115.0
K03319	164.0
K03316	329.0
K03314	198.0
K03313	616.0
K05365	384.0
RNA_polymerase-associated	192.0
hexuronate_utilization_in_high_osmolarity	276.0
K03790	504.0
K03796	429.0
K03797	380.0
K03798	1630.0
K03407	75.0
K03408	166.0
modifies_ThiS_C-terminus_(EC:2.7.7.-)	169.0
K06162	99.0
K06163	98.0
K02316	405.0
K06167	102.0
K07791	7593.0
K02400	69.0
K11755	252.0
K11754	180.0
K11751	401.0
K11750	502.0
K11753	415.0
K02407	0.0
K05366	148.0
predicted_exopolysaccharide_export_protein	271.0
K11991	132.0
DUF805_family	501.0
K11996	240.0
DNA-binding_transcriptional_dual_regulator	560.0
radical_SAM_superfamily	257.0
K01448	258.0
K07095	351.0
RpoS-dependent	235.0
receptor_of_phage_T6_and_colicin_K	792.0
PLP-dependent	163.0
K10974	240.0
beta_subunit_(EC:2.8.3.8)	244.0
alkyltransferase-like_protein_ATL	332.0
K09861	205.0
K01929	473.0
K01928	544.0
K01923	574.0
K02496	1012.0
K01921	1267.0
K11179	338.0
K01925	799.0
K01924	526.0
K00322	496.0
K07789	119.0
K07788	163.0
UPF0149_family	601.0
K07786	156.0
K07783	191.0
K07782	108.0
inner_membrane	116.0
K10806	196.0
K07146	161.0
K12573	784.0
K06949	252.0
K07141	456.0
with_NAD(P)-binding_Rossmann-fold_domain	817.0
K09136	145.0
K01816	151.0
K01813	352.0
K05809	10770.0
K01811	198.0
K05805	453.0
Fe-S_subunit_(EC:1.3.99.1)	3999.0
K05801	273.0
K05803	2618.0
K04046	125.0
K04044	404.0
K04042	1515.0
K00782	552.0
K00036	341.0
IM-tethered_periplasmic_protein_of_the_LptBFGC_export_complex	420.0
K01258	749.0
alpha_chain_(EC:3.1.11.5)	264.0
K01256	680.0
K01250	317.0
K01252	203.0
PLP-dependent_(EC:4.1.99.1)	356.0
leucine-binding	1118.0
regulatory_subunit	751.0
K01070	360.0
K01077	117.0
csgD_regulator	572.0
periplasmic_binding_protein	631.0
K00817	172.0
K08304	486.0
K08305	204.0
K08306	268.0
K08307	566.0
K08301	281.0
K08303	194.0
DUF2593_family	151.0
K05790	329.0
K05798	99.0
K05799	541.0
K01495	534.0
selenopolypeptide_subunit_(EC:1.2.1.2)	2068.0
K02418	111.0
K02419	207.0
K02412	93.0
K02413	121.0
K01679	481.0
K02783	613.0
K02895	6629.0
K02890	5365.0
K01785	800.0
K01784	245.0
alpha_subunit_(EC:1.17.4.1)	292.0
K01782	394.0
K00826	634.0
K02071	516.0
K02072	448.0
K02073	144.0
K02526	433.0
K02527	310.0
K02523	509.0
K02520	8760.0
K02521	117.0
K03305	1730.0
K03304	216.0
K02529	499.0
iron-regulated	44.0
K03787	405.0
K03789	205.0
K03412	98.0
K03417	132.0
acid-inducible_(EC:4.1.1.18)	152.0
regulator_of_the_CreBC_regulon	171.0
periplasmic_(EC:3.4.21.-)	426.0
K06175	147.0
K06179	238.0
K09903	596.0
K10017	250.0
K12144	85.0
K12410	325.0
K12141	88.0
K12143	77.0
K12148	2524.0
K07313	258.0
required_for_type_1_fimbriae	139.0
K16088	147.0
K16089	306.0
NAD(+)-dependent	263.0
K12527	1378.0
K12525	186.0
K12524	196.0
K09788	98.0
K03543	125.0
K09781	188.0
K16066	443.0
NAD(+)-dependent_(EC:1.1.1.85)	222.0
K02838	1876.0
K02406	1.0
K07229	95.0
K07224	107.0
K07552	252.0
NADH-dependent_(EC:1.-.-.-)	207.0
K03931	125.0
K10708	955.0
K03205	0.0
DUF218_superfamily	315.0
K15585	141.0
K16264	242.0
K07139	239.0
K06957	141.0
K16263	293.0
K06959	185.0
NAD(P)-binding_(EC:1.1.1.25)	356.0
K05819	226.0
K05818	164.0
K01866	648.0
K01867	501.0
K05813	186.0
K01868	2882.0
K01869	570.0
K05817	110.0
K05816	147.0
K05815	76.0
K04031	432.0
norvaline_resistance	575.0
deoxyinosine_3'_endonuclease_(EC:3.1.21.7)	230.0
K00029	677.0
K00799	1147.0
K00797	362.0
K00024	427.0
K00027	413.0
K00794	761.0
K07048	127.0
K00790	335.0
K09015	237.0
K01262	519.0
K01265	448.0
K09019	139.0
K08227	315.0
K02337	259.0
K08223	211.0
K02336	184.0
K10037	337.0
K10036	1275.0
component_of_RNA_degradosome_(EC:2.7.4.1)	300.0
K01142	186.0
small_subunit_of_GroESL	2174.0
K02761	329.0
FMN-linked_(EC:1.1.2.3)	177.0
K00247	3680.0
K04764	3282.0
K04765	312.0
K04763	261.0
K04761	444.0
membrane_anchored_protein_involved_in_growth_of_wall_at_septum	996.0
K00806	687.0
K00800	167.0
K08313	299.0
K08310	420.0
K08315	294.0
K08314	181.0
K08318	127.0
small_conductance	384.0
K05782	150.0
K05781	85.0
K05780	70.0
K05786	148.0
K14393	216.0
K01613	359.0
K15268	251.0
K02409	133.0
mediator_of_catabolite_repression	1661.0
K01686	216.0
K01687	298.0
K01685	605.0
K01682	1317.0
K05367	152.0
K01681	102.0
ATPase	652.0
K01443	710.0
K02791	123.0
K02795	2244.0
K02794	1989.0
K02796	1976.0
K02888	3561.0
K13735	251.0
K02884	2422.0
K02881	5272.0
K02068	168.0
K01042	406.0
DUF202_family	197.0
K01048	845.0
K02064	156.0
K02536	1126.0
K02533	201.0
K02083	193.0
K02082	134.0
forms_pores	977.0
xylose-binding	307.0
K12957	176.0
NAD_(EC:1.1.1.6)	1792.0
iron_storage_and_detoxification_protein	788.0
K03424	576.0
homocysteine-binding	135.0
K03757	158.0
K03755	341.0
K03759	361.0
K06148	357.0
K06149	4279.0
K06144	1460.0
K06145	326.0
K02335	414.0
K06147	182.0
K06140	398.0
K06141	230.0
K06143	151.0
substrates_include_Ap3A	299.0
K03688	375.0
K03685	563.0
K03687	1469.0
m(6)A1519_dimethyltransferase	389.0
K07301	443.0
K07300	160.0
K03112	1004.0
function_unknown	560.0
K07304	347.0
K03116	1299.0
K03117	859.0
K13954	70.0
S-adenosyl-L-methionine-dependent	210.0
K03111	634.0
K16092	329.0
K16090	115.0
small_subunit_(EC:2.2.1.6)	302.0
UPF0756_family	293.0
GTP-binding	6246.0
biotin-independent_(EC:4.1.1.41)	190.0
K07238	537.0
K06894	602.0
K06895	190.0
K07235	327.0
K07237	251.0
K07236	208.0
K07232	250.0
beta_subunit_(EC:6.1.1.20)	1376.0
K11391	227.0
subunit_B_(EC:5.99.1.3)	543.0
K05966	89.0
K05964	140.0
NAD-dependent_(EC:1.1.1.57)	199.0
K08641	104.0
K00658	923.0
suppressor_of_msbA_and_KDO_essentiality	157.0
K00656	8537.0
K00657	554.0
K00655	164.0
K00652	147.0
membrane_subunit	3026.0
UPF0014_family	247.0
UPF0005_family	1985.0
[4Fe-4S]_ferredoxin_subunit	142.0
K10823	251.0
K07127	83.0
K07126	438.0
large_subunit_(EC:1.2.1.2)	1664.0
K01870	547.0
K01873	332.0
K01872	898.0
K01876	638.0
NAD-dependent_(EC:1.1.1.17)	439.0
K04026	535.0
K07056	215.0
UPF0114_family	492.0
K07058	292.0
beta_subunit_(EC:1.7.99.4)	120.0
K00275	397.0
K00276	103.0
penicillin-binding_protein	188.0
K00278	155.0
K01305	524.0
K04775	338.0
K05851	569.0
K04773	514.0
K16074	352.0
K02654	109.0
K05685	179.0
K00878	124.0
K00879	263.0
K13638	457.0
K13636	203.0
K13637	751.0
K13631	435.0
K00874	254.0
K05778	95.0
K01270	747.0
K05776	234.0
K05777	107.0
K05775	249.0
K02044	123.0
K01690	376.0
K00906	150.0
beta_subunit_(EC:2.7.7.6)	3445.0
K00901	369.0
acyl_carrier_(gamma)_subunit_(EC:4.1.3.6)	129.0
K04568	379.0
gamma_chain_(EC:3.1.11.5)	438.0
K01058	211.0
K05515	147.0
thiamin-binding_(EC:2.2.1.1)	1072.0
K02504	123.0
K02505	166.0
K02508	108.0
K02509	72.0
K12944	166.0
K12943	270.0
K03701	661.0
K02436	281.0
K02431	568.0
K03925	784.0
K03924	509.0
K03431	314.0
Zn-dependent_and_NAD(P)-binding	902.0
possible_scaffold/chaperone_for_damaged_Fe/S_proteins	505.0
K03212	146.0
K03747	1650.0
K03746	4424.0
K03217	332.0
K03147	158.0
K13896	213.0
non-catalytic_subunit	143.0
thiamine-requiring	165.0
K06153	193.0
K02343	170.0
K02340	196.0
K06157	97.0
K02344	224.0
K03695	1963.0
K16868	199.0
K09477	261.0
K09470	81.0
K09473	86.0
K03327	551.0
K03326	196.0
K03324	312.0
K03322	224.0
K03321	352.0
permease_subunit	260.0
alpha_subunit_(EC:1.7.99.4)	409.0
small_subunit_(light_chain)_(EC:4.3.1.7)	582.0
K03100	360.0
chain_I_(EC:1.6.5.3)	706.0
K00852	459.0
K17713	654.0
K17247	129.0
K11941	143.0
hypoxanthine-binding	232.0
K06889	303.0
DUF417_family	162.0
K09690	0.0
PLP-dependent_(EC:4.3.1.15)	1268.0
K00483	90.0
K05997	206.0
K05995	563.0
K00484	92.0
K07114	36.0
K10831	79.0
K07113	989.0
K00313	324.0
K00640	303.0
K10545	177.0
K10544	224.0
K10543	241.0
K10542	100.0
K10540	364.0
K07688	54.0
K07689	547.0
UPF0053_family	425.0
K01845	583.0
K01847	316.0
K01840	144.0
K04018	145.0
NAD(P)-binding_(EC:1.1.1.86)	951.0
K03811	280.0
K04016	271.0
K04017	178.0
permease_component	236.0
K02468	321.0
FAD/NAD(P)-binding	38.0
K00265	150.0
K01999	353.0
K01992	1460.0
K01990	760.0
in_BamABCDE_complex	1724.0
K01996	147.0
K01997	196.0
K01995	146.0
K01515	384.0
K01512	263.0
K00868	236.0
K13629	252.0
K13628	1115.0
K00865	2702.0
K00864	1344.0
K00867	197.0
alpha_subunit_(EC:4.2.1.20)	205.0
K01190	1316.0
OM_porin	268.0
K01194	170.0
K02314	213.0
UPF0259_family	121.0
pyruvate-responsive_YpdAB_two-component_system	548.0
fimbrial_transporter_homolog	158.0
beta_subunit_(EC:2.7.7.7)	337.0
PLP-dependent_(EC:4.1.1.15)	925.0
K01424	3421.0
K01425	302.0
constitutive_(EC:4.1.1.18)	278.0
K05501	292.0
c-type_cytochrome_subunit_TorY_(EC:1.7.2.3)	80.0
K03591	257.0
K03592	320.0
K03593	641.0
GlnE	188.0
K02510	165.0
antitoxin_is_MazE	493.0
K12974	459.0
Fe-S_subunit	2943.0
catalytic_subunit	97.0
K02421	79.0
K02420	181.0
K02426	140.0
K02429	236.0
K03770	764.0
K03771	790.0
K03772	940.0
K03775	1240.0
K03776	384.0
K03777	479.0
K12372	158.0
K02358	7069.0
K02357	3193.0
K02356	283.0
induced_by_sialic_acid	254.0
K16704	163.0
multicopy_suppressor_of_coaA(Ts)	391.0
K13979	417.0
K12111	149.0
K12288	235.0
K12289	127.0
K09996	174.0
K09997	500.0
K07322	160.0
K07320	237.0
K03177	350.0
FAD-linked	149.0
tRNA_pseudouridine(32)_synthase	527.0
K08163	212.0
K13889	232.0
K13888	210.0
K08191	1370.0
K16053	221.0
predicted_transporter	273.0
K03973	309.0
K07214	194.0
K08296	1131.0
K06183	250.0
K06186	1261.0
K06187	417.0
K06188	473.0
K07588	279.0
rotate_and_citrate_transporter	2613.0
K10440	368.0
K10441	334.0
K11139	110.0
membrane_fusion_protein_component	78.0
K07454	0.0
K07458	124.0
K07109	498.0
K00674	555.0
K00675	223.0
K00677	478.0
K07690	147.0
low-affinity	472.0
K10538	657.0
K10539	801.0
K16291	1524.0
miniconductance	200.0
K02298	252.0
sigma_S_(sigma_38)_factor	2992.0
K02444	177.0
DUF1992_family	553.0
K00073	178.0
K00074	123.0
K00075	262.0
gamma_subunit_(EC:3.6.3.14)	1574.0
K07071	521.0
K08279	209.0
subunit_I_(EC:1.9.3.-)	2947.0
K08277	962.0
K00455	95.0
AroM_family	123.0
K00854	218.0
UPF0266_family	194.0
K00857	171.0
K00851	679.0
K04759	1072.0
K00853	986.0
K04755	410.0
bio-5'-AMP-binding	244.0
K00859	256.0
K01187	196.0
ATP-dependent_(EC:2.7.7.-)	115.0
glucitol/sorbitol-specific	628.0
K15724	1082.0
K02747	154.0
K02744	173.0
K02745	112.0
K02742	158.0
K01439	393.0
K01438	176.0
ThDP-dependent	98.0
K00925	1275.0
K00926	776.0
K00928	449.0
phage_P1_late_gene_activator	1377.0
K01434	177.0
inner_membrane_subunit	333.0
K05539	218.0
K15834	180.0
K02986	5977.0
K15342	0.0
K02982	4096.0
K15833	104.0
K02988	5369.0
AsmA_family	405.0
K03583	161.0
K02299	227.0
K02568	391.0
K03580	216.0
K03587	316.0
protein-glutamate_methyltransferase_(EC:2.1.1.80)	98.0
K03585	692.0
K03584	192.0
K02562	934.0
K02566	271.0
K02564	374.0
K02297	224.0
K01720	120.0
K12961	457.0
flavoprotein_subunit_(EC:1.3.99.1)	396.0
K02849	344.0
DUF1307_family	140.0
K02182	204.0
K14065	3047.0
K12369	201.0
K12368	572.0
K02362	71.0
K03768	1363.0
K03762	305.0
K03761	170.0
K03760	126.0
DnaK_suppressor_protein	2089.0
K04656	343.0
K02168	121.0
K09458	1151.0
K16849	0.0
DNA-binding_transcriptional_regulator	4447.0
K15773	89.0
K03169	291.0
periplasmic	131.0
K12291	161.0
K12290	131.0
K11921	71.0
K11926	458.0
K03769	262.0
K11925	211.0
K11928	232.0
K02363	135.0
K01139	473.0
beta_subunit_(EC:4.2.1.20)	214.0
K07560	339.0
SpmB_family	362.0
K07263	93.0
K10975	169.0
K06195	356.0
K06194	1481.0
K11720	502.0
K06190	377.0
K11104	1443.0
K11105	236.0
K11107	299.0
K11102	282.0
K07862	701.0
K10984	118.0
K00666	175.0
K01119	302.0
K04770	222.0
K07462	258.0
E3_component_is_part_of_three_enzyme_complexes_(EC:1.8.1.4)	1579.0
K06445	158.0
K07663	352.0
K07660	380.0
K07486	0.0
K10678	489.0
K07483	280.0
LuxR-like_HTH_domain	176.0
alpha_subunit_(EC:1.6.1.2)	1488.0
K00060	658.0
K07643	215.0
UPF0178_family	225.0
K08723	243.0
K00067	0.0
K00068	889.0
K07000	510.0
K07007	230.0
K00285	151.0
LD-carboxypeptidase_A_(EC:3.4.17.13)	218.0
K07714	84.0
K07713	236.0
K07710	191.0
K00117	173.0
K00113	405.0
K00847	484.0
K01531	189.0
K00849	418.0
K00848	438.0
cryptic	480.0
molybdenum_binding_subunit	722.0
alpha_subunit_(EC:2.7.7.6)	10422.0
K09181	728.0
RNase_R_(EC:3.1.-.-)	876.0
K15738	199.0
K01881	380.0
K01883	170.0
K01886	553.0
K01887	221.0
K08591	266.0
K08590	349.0
K01226	112.0
K01222	160.0
K01223	527.0
K01407	424.0
K02759	69.0
K01150	131.0
K01151	192.0
K02757	218.0
K02750	112.0
K02753	94.0
K13771	675.0
subunit_A_(EC:5.99.1.3)	356.0
K00930	220.0
K05523	848.0
K05522	174.0
K05521	131.0
K05526	137.0
K01089	250.0
K02990	3152.0
K08281	320.0
K01082	952.0
K08289	185.0
K01085	974.0
K01579	596.0
K01271	308.0
K03578	357.0
K03579	135.0
K03577	330.0
K02573	448.0
K02574	412.0
K03571	237.0
K00048	1467.0
K01714	1130.0
K03080	136.0
K01719	433.0
K03972	1790.0
K12299	838.0
mega_subunit_(EC:5.99.1.2)	820.0
K02199	404.0
K13378	496.0
K14170	298.0
K08138	109.0
K02193	620.0
molybdopterin-binding/Fe-S_binding	1147.0
K02195	362.0
K02194	281.0
K02372	772.0
K03718	223.0
K03711	1422.0
K03717	169.0
K07029	172.0
K03488	84.0
K02173	108.0
K16850	0.0
K03482	113.0
K03487	132.0
K01752	160.0
PLP-dependent_(EC:4.4.1.15)	234.0
K03808	266.0
K03809	3565.0
K03807	409.0
alpha_subunit_(EC:3.6.3.14)	2685.0
K02036	354.0
K03624	478.0
K03625	849.0
K03150	163.0
K03623	258.0
K03152	346.0
K03628	1485.0
K03629	146.0
YiaAB_family	293.0
K11927	132.0
K11931	83.0
K11930	250.0
anaerobic_(EC:2.7.2.15)	3324.0
K11932	3457.0
K11934	2175.0
K13256	153.0
arabinose-inducible	204.0
K07273	174.0
K07275	3015.0
K07274	456.0
K09888	1760.0
glyoxylate-induced	718.0
SCP2_family	407.0
CcmF_subunit	217.0
K12137	100.0
K11733	308.0
K11732	285.0
K11737	366.0
K12139	130.0
COG2091_family	278.0
K11734	653.0
chain_C,D	532.0
K16324	130.0
aspartate_ABC_transporter_ATP-binding_subunit	221.0
K16321	353.0
Pfam00465_family	115.0
K16322	151.0
K16329	122.0
K16328	59.0
K00615	312.0
K07479	989.0
K07471	272.0
K07679	228.0
K02100	293.0
K07677	213.0
K07676	209.0
K07673	135.0
K07496	558.0
K07491	156.0
K11209	445.0
K11208	73.0
K15034	211.0
K11203	355.0
K11201	440.0
K00058	918.0
K00059	2725.0
K00057	664.0
K07012	0.0
constitutive_(EC:5.3.1.6)	796.0
NADPH-dependent	169.0
flavin-containing_DNA_binding_protein	788.0
CcmH_subunit	331.0
SAM_and_NAD(P)H_dependent	582.0
K07701	206.0
K07703	367.0
K00432	304.0
K00121	172.0
K07709	245.0
K07708	224.0
endonuclease_subunit	616.0
K02500	201.0
homoserine_lactone_and_S-methyl-methionine_efflux_pump	210.0
L-rhamnose-binding	312.0
threonine-dependent_ADP-forming_ATPase	381.0
K05880	157.0
K05881	1041.0
transcription_regulator_and_site-specific_recombination_factor_(EC:3.4.11.1)	522.0
K15586	173.0
K15587	125.0
K15580	1231.0
K00540	324.0
K15583	320.0
K01232	62.0
K01895	352.0
K01894	177.0
K01892	581.0
K00548	333.0
K00549	206.0
K09934	122.0
K01147	283.0
K01146	184.0
K01141	390.0
glycolate-binding	216.0
K01414	351.0
high-affinity_GNT_I_system	2671.0
K01419	478.0
alpha_subunit_(EC:6.1.1.20)	332.0
K00788	140.0
beta_subunit	93.0
K00942	723.0
K00940	181.0
K00945	468.0
K01092	255.0
K01091	266.0
FMN-linked_(EC:1.3.5.2)	167.0
K01525	212.0
K01524	822.0
K02618	95.0
Fe-S_subunit_(EC:1.12.7.2)	85.0
K02616	153.0
K01529	192.0
K03568	429.0
K03561	296.0
K03562	448.0
K01708	497.0
periplasmic_(EC:3.2.1.21)	219.0
acid-induced	425.0
K14762	241.0
endo/exonuclease/phosphatase_family_PFAM_PF03372	175.0
K05396	341.0
K02389	100.0
K02386	141.0
K02387	104.0
K02380	493.0
K02381	70.0
K03499	314.0
K03498	265.0
LIV-II_transport_system_for_Ile	523.0
K03490	142.0
K03495	337.0
high_conductance	864.0
ArcA-regulated	502.0
RpoS_stabilzer_during_Pi_starvation	249.0
K03817	681.0
K02548	196.0
K03635	566.0
K03637	524.0
K17686	345.0
K03631	631.0
K03630	299.0
K03632	344.0
K03149	151.0
K03638	576.0
K03387	710.0
K06287	295.0
K11904	229.0
K11906	0.0
K06041	331.0
K02458	57.0
K12340	706.0
binds_sigma_70_RNA_polymerase_subunit	332.0
K10985	92.0
K13381	147.0
K09894	481.0
K07245	279.0
K07243	124.0
K03923	195.0
baY_subunit_(EC:4.1.2.40)	133.0
K16136	232.0
K11473	167.0
K06867	88.0
